text,hate label,hashtags,source,user_created,user_friends,user_favourites,is_retweet
"@RussTheGreat2 @millerboyzz @RobGronkowski @Buccaneers Great idea, we'll have it on all the TVs here too! #blm #gronk #Buccaneers",0,['BlackLivesMatter'],Twitter for iPhone,07-07-2020 22:52,82,2819,FALSE
"RT @livinghyphen: ROOT YOUR ALLYSHIP IN ACTION, NOT PERFORMANCE. #BLACKLIVESMATTER. 
We’ve created a resource on our website to help educat…",0,['BlackLivesMatter'],Twitter for iPhone,05-03-2020 14:59,5051,1826,FALSE
"RT @fiekie7: Spoke to @AllBlacks flyhalf @LimaSopoaga  about his upbringing, his career &amp; other matters incl his debut against the Boks, ho…",0,,Twitter for iPhone,28-03-2020 11:08,82,6442,FALSE
"READ THIS ONE MORE TIME!!!

#BlackLivesMatter https://t.co/4CJw7Dtve9",0,,Twitter Web App,28-08-2011 17:23,5001,24080,FALSE
RT @danygayle: My hero. A real socialist. 🙏🏾🌹 #BLM https://t.co/uLY4UB7P1G,0,['BlackLivesMatter'],Twitter Web App,04-07-2020 13:59,131,11709,FALSE
@Mooney802 @SeattlePD @GovInslee Well then I think we’re mostly n the same page. I’ve also seen white ppl with thei… https://t.co/Ev86ESHBT1,0,['BlackLivesMatter'],Twitter for iPhone,03-03-2014 02:17,428,11938,FALSE
"RT @levoghost: None of the officers involved in the murders of Elijah McClain &amp; Breonna Taylor have been arrested.

Elijah was Murder on Au…",0,"['blacklivesmatter', 'blm']",Twitter Web App,19-02-2020 07:50,966,295,FALSE
RT @KrisTerpstra: We got turned in to our HOA for displaying this sign. We would love for you to follow up on this. #BlackLivesMatter #love…,0,['BlackLivesMatter'],Twitter for Android,16-12-2017 23:38,2810,6131,FALSE
@GeorgiaLogCabin @victormarx This video filmed in 1969 will shock you at how relevant and effectively exposes what… https://t.co/24Zz1NHmKs,0,['BlackLivesMatter'],Twitter for Android,18-08-2013 09:11,4150,181867,FALSE
"RT @DVATW: It strikes me that the #BLM movement is doing massive damage to good race relations. Spreading anger, in some cases extreme viol…",0,['BlackLivesMatter'],Twitter for Android,04-02-2020 15:04,222,94871,FALSE
"RT @BombshellDAILY: WISCONSIN VOTER SUPRESSION LAW PASSES
New ruling limiting early voting in the state, among other measures, will greatly…",0,['BlackLivesMatter'],Twitter for Android,16-10-2013 16:38,1660,2208,FALSE
Similar tactics were used against #BLM in the UK. Stay alert. https://t.co/E638XOcbyG,0,['BlackLivesMatter'],Twitter for iPhone,11-02-2012 19:30,587,7053,FALSE
"Many on this channel that were big supporters of the #BLM protest in the US, have gone awful quiet. Correlation to… https://t.co/EseGvOsXx1",0,['BlackLivesMatter'],Twitter Web App,21-09-2019 10:10,746,6515,FALSE
"RT @BornNigerican: ...and of course it’s still #blm
.
.
shot on my Pentax ME
.
.

 #filmphotography #filmisnotdead #35mm  #35mmfilm #pentax…",0,['BlackLivesMatter'],Twitter for Android,04-08-2016 21:43,220,60681,FALSE
RT @weareplanc: #BlackLivesMatter #parentstrike #NHSPay15 #MutualAid lots of wildcat actions walkouts. Change is happening. Time has come t…,0,['BLM'],TweetDeck,25-06-2009 18:39,742,1715,FALSE
"@pitnlala @ClayTravis Yes, about PLAYING... Your false equivalency - that speaking out about playing a season that… https://t.co/nypCnauaGx",0,,Twitter Web App,19-03-2018 18:51,2798,296196,FALSE
RT @LevelSlc: Lots of protesters mingling after the departure of PPB/OSP; protesters put up fencing barricade and LRAD continues to warn pe…,0,,Twitter for iPhone,19-09-2014 18:10,748,55513,FALSE
@JustABlueCircl1 @d93209022 @WRAL @RoyCooperNC Well thats a good question too!  Its probably best asnswered by… https://t.co/K0p95MGfpR,0,"['HBDMaheshBabu', 'TwitterBestFandom']",Twitter for Android,21-06-2019 07:44,289,447,FALSE
"¹⁹⁷³DR ROBERT WILLIAMS LEE ll
#BLACKLIVESMATTER✊🏿
#BLACKHISTORY📜
#BLACKEXCELLENT™️
#SOCIALSTUDIES📖
#EBONICSCREATOR👨🏿‍🏫
#SLANGWORDS🤬",0,,Twitter for Android,04-06-2019 15:45,61,608,FALSE
"In remembrance of John Lewis, a US Congressman &amp; beloved civil rights leader. He led an exceptional life as a non-v… https://t.co/hpQ9wYAmCY",0,['BlackLivesMatter'],Twitter Web App,17-10-2013 12:48,2203,17233,FALSE
"As we can see, all the money you are donating goes directly in the pocket of the Democrat party. More than 1.4 BILL… https://t.co/yMWAPRAVM0",0,,Twitter for Android,11-06-2020 03:02,89,844,FALSE
RIP Mike Brown ✊🏾 #BLM,0,['BlackLivesMatter'],Twitter for Android,27-06-2013 15:17,316,39364,FALSE
"RT @TCKinFC12: In Solidarity with Richmond! #BLM ✊🏽 @RaceCapitol @RichmondForAll @ternary_logic 

I just donated to the Richmond Community…",0,['BlackLivesMatter'],Twitter for Android,18-04-2009 07:16,9546,92932,FALSE
"Even in Congress, Black people are spoken over and the news media will only play a video that ends after the disres… https://t.co/td1Zvwc4ZG",0,"['BlackLivesMatter', 'IStandWithDawnButler']",Twitter for iPad,08-12-2013 16:50,5879,178938,FALSE
Anyways I recommend this show!!! #blm!!,0,['BlackLivesMatter'],Twitter for iPhone,31-03-2011 18:31,294,17051,FALSE
Just heard about this horrible racially-motivated attack on a #Bristol NHS worker. I hope he makes a speedy recover… https://t.co/FMT5g9LVrm,0,"['MeToo', 'BLM']",Twitter for Android,29-03-2016 14:54,147,6479,FALSE
@MAJTOURE The money collected by #ThousandCurrents for #BlackLivesMatter is sent to #ActBlue which then contributes… https://t.co/uzAhpevAa0,0,,Twitter Web App,25-12-2009 02:16,4999,126450,FALSE
"@washingtonpost Then people in Douglas County, Nevada who support #BlackLivesMatter get their tax money that was us… https://t.co/4HTFytLJsT",0,['BlackLivesMatter'],Twitter for Android,06-11-2009 01:05,3760,43493,FALSE
"RT @Arts_42: Her Silent Torment + Original sketch by Bruce Neeley ©️2020
#Art #Poetry #Drawing #Photography #DigitalManipulation
❤️☘️🐥❤️✍🏻🎨…",0,['BlackLivesMatter'],Twitter Web App,05-07-2017 03:37,703,43257,FALSE
"RT @TauTsogo: Black Child, nothing is impossible.
https://t.co/Q2Nv6wAW8j

#familyfeudsa 
#DateMyFamily 
#blacklivesmatter https://t.co/dQv…",0,,Twitter Web App,03-05-2009 00:50,21733,221348,FALSE
RT @ISASaxonists: If cops weren't so busy brutalizing innocent people maybe they'd have time to read up on some medieval history and would…,0,['BlackLivesMatter'],Twitter for iPhone,17-06-2014 22:18,4656,6675,FALSE
whose lives matter? #blam #BlackLivesMatter and someone said REPARTRIATION https://t.co/dTuIiVVMyD,0,['BlackLivesMatter'],Twitter for Android,06-11-2009 01:05,3760,43493,FALSE
"RT @jduhgurl: 137 days... still no arrest of Brett Hankinson, Johnathan Mattingly, Myles Cosgrove .... #JusticeforBreonnaTalyor #JusticeBre…",0,['BlackLivesMatter'],Twitter Web App,07-01-2019 23:22,685,6820,FALSE
"#FREETIANNA #BlackLivesMatter 
SLO County District Attorney: Support our Young Protest Leaders - Sign the Petition!… https://t.co/GOTG55ouPx",0,['BlackLivesMatter'],Twitter for Android,16-10-2013 16:38,1660,2208,FALSE
RT @Michael5SOS: https://t.co/CSUMbOVXOQ this is where you can donate directly to the #BlackLivesMatter organization,0,"['MeToo', 'BLM']",Twitter for iPhone,21-06-2019 08:37,348,7734,FALSE
"#BlackLivesMatter STILL What if it was one of YOUR love one's? Whatever #affects one #directly, affects #ALL… https://t.co/ExHyNgEVdz",0,['BlackLivesMatter'],Twitter for Android,20-10-2016 23:49,1074,24437,FALSE
"RT @ZinnEdProject: #tdih 2014 African American teenager Michael Brown was fatally shot by a white police officer in Ferguson, Missouri. Tea…",0,,Twitter for Android,03-05-2018 21:09,28985,129947,FALSE
RT @iliasbartolini: In a tragedy happened 5 years ago a group of Spanish border police killed 14 migrants in Tarajal. They shoot at them ru…,0,['BlackLivesMatter'],Twitter for Android,17-07-2020 04:45,181,251,FALSE
https://t.co/0wGfJwRxeC 🔊 Stoop Down #39 by The J. Geils Band #AmericaOrTrump #WearADamnMask #BlackLivesMatter https://t.co/KhKM2aoIuk,0,['BlackLivesMatter'],Twitter for iPhone,23-11-2013 00:48,4999,44312,FALSE
"""global #ethics manifesto for the #resistance to authoritarianisms &amp; unethicalities"" https://t.co/EBk55naSP4 (our m… https://t.co/mf3pJuZ7we",0,,Twitter Web App,02-12-2019 13:40,37,602,FALSE
"RT @autumniaa: Morning Moonies 💕✨
#BlackLivesMatter https://t.co/AgvZ0lR9yp",0,['BlackLivesMatter'],Twitter Web App,16-03-2010 21:09,1226,36563,FALSE
"tw// death murder
#BlackLivesMatter https://t.co/2monR7CNvl",0,['BlackLivesMatter'],Twitter for Android,28-01-2018 13:55,885,95406,FALSE
RT @JustinS57300833: I'm not racist but....but.....nah fuck it I am now......since the whole #blm and #purplefloyd bullshit I've learned to…,0,['BlackLivesMatter'],Twitter for Android,19-06-2020 14:39,88,136,FALSE
Bet successfully came through. 1million    @accuratefixedb2 is real and good. #bbnaija2020 #BBNajia… https://t.co/qMdV2yRp7W,0,['BlackLivesMatter'],Twitter for iPhone,11-01-2020 01:41,40,3023,FALSE
"Its so mesmerising to see how Indian So called ""Influencer""
 I G N O R E problems in India and tweet about… https://t.co/FszeHm9AkX",0,['BlackLivesMatter'],Twitter for Android,11-04-2016 15:16,1984,132339,FALSE
Austin Police arrested Antifa members last weekend at the unlawful #BLM occupation. Protesters aggressively confron… https://t.co/lgr8csmQKf,0,['BlackLivesMatter'],Twitter for iPhone,20-06-2015 12:10,646,10877,FALSE
"RT @MsUnitedAmerica: Shame on you, @georgesoros ! We hear you loud and clear!  #BlackLivesMatter #TheGreatAwakeningWorldwide #BlackLivesMat…",0,"['NFL', 'BLM']",Twitter Web App,30-01-2014 01:45,468,5733,FALSE
"RT @DaviesDasher: @newsheli @_rebase @DanielAndrewsMP There are only four reasons to vote for @DanielAndrewsMP 
1. If you own Cedar Meats
2…",0,['BlackLivesMatter'],Twitter for iPhone,08-10-2017 16:19,8233,67145,FALSE
I just found the best bug. The twitter data analytics software just told me it was retrieving my tweets from 50 yea… https://t.co/sKkTK4I5G5,0,['BlackLivesMatter'],Twitter Web App,07-01-2019 23:22,685,6820,FALSE
That there are undercover police officers present at many of the #BlackLivesMatter protests shouldn't surprise anyo… https://t.co/wbFrZN1eU8,0,['BlackLivesMatter'],Twitter Web App,02-09-2016 23:11,171,1788,FALSE
#WhyIDontLikeTrump makes me laugh. @realDonaldTrump will be America's President for the next 4 years. Your hate alo… https://t.co/9V7RGQHnip,0,['BlackLivesMatter'],Twitter Web App,14-01-2018 13:34,399,25304,FALSE
This presents another important argument on why it would be particularly wrong to pick poetry as the topic you drop… https://t.co/DG9qaFqFAb,0,['BlackLivesMatter'],Twitter for Android,17-07-2020 04:45,181,251,FALSE
"RAP BATTLE:  

Zuckerberg vs. Covid19

(Cameo Appearance from
Russia's ""President-for-Life,"" 
Vladimir Putin.)

Ep… https://t.co/JnK01a5GoJ",0,"['FreeTianna', 'FreeThemAll', 'BlackLivesMatter']",Twitter for iPhone,26-02-2016 00:01,674,21046,FALSE
RT @OsopePatrisse: Thank you @People4Bernie for sharing this speech delivered on behalf of the Movement for Black Lives. @Mvmnt4BlkLives an…,0,"['BlackIsKing', 'chicagoriots', 'ChicagoProtests', 'rioting', 'rioters']",Twitter for Android,31-10-2019 01:04,692,41426,FALSE
RT @Poeticandblack_: Mike Brown Would Be Proud Of You @brucefranksjr #FreeBruceFranksJr #Missouri #saintlouis #StLouis #Phoenix #Arizona #P…,0,['BlackLivesMatter'],Twitter for Android,08-04-2018 21:17,85,4704,FALSE
I seriously think that #BlackLivesMatter  is letting White people hikack the cause to air out their grievances inst… https://t.co/iDKrwWQyK0,0,,Twitter for iPhone,03-03-2020 11:42,819,31981,FALSE
@news_ntd @EpochTimes #BLM and #AntifaTerrorists are turning major urban centers into 'no go' zones. When they star… https://t.co/pY14t0R7ru,0,['BlackLivesMatter'],Twitter Web App,07-01-2019 23:22,685,6820,FALSE
"Cherry nerd slush + everclear ✊🏿✊🏿✊🏿🥃🥃🥃🌍🌍🌍
.
.
.
#realfamily #realsupport #philanthropist #movies #stayhome #skits… https://t.co/dTg1mHSkcS",0,,Twitter for iPhone,29-07-2009 20:15,1990,24871,FALSE
"#POTUS
#realdonaldtrump
#GOP
#DNC
#Foxnews
#CNN
#blacklivesmatter
#Antifa
#ISIS
#NYSE
#WSJ 

I'm going to give a yo… https://t.co/kPU8m7Tqhu",0,,Twitter Web App,01-06-2009 19:21,113,693,FALSE
"Incase anyone was looking for a good source ,also please educate yourself before you go fighting people
Know their… https://t.co/MCYxc7mc8b",0,"['TMKOC', 'iyer']",Twitter Web App,16-05-2017 14:43,23,32,FALSE
"WHITE GREENS
You had a #socialmedia #blackout for #blacklivesmatter, but can Green Party survive a racial black out… https://t.co/dEp0me66G9",0,"['HBDMaheshBabu', 'TwitterBestFandom']",Twitter for Android,30-05-2019 19:08,661,4116,FALSE
@mariannaspring @jimallthetime @BBCNews Thank you for taking this seriously in your reporting. We must say no to al… https://t.co/JWpmDrbPpu,0,"['BLM', 'VoetsekANC']",Twitter for iPhone,29-12-2012 16:57,290,55192,FALSE
"Welp, I suppose it’s fuck the @NBA, @MLB, and @NFL for their regressive, pandering #BLM horseshit.

A clean sweep.",0,,Twitter for iPhone,29-07-2009 20:15,1990,24871,FALSE
"More than 300 people were killed and 1,200 injured when troops under British command fired into a crowd of proteste… https://t.co/m4ZgRNXYOH",0,['BlackLivesMatter'],Twitter for Android,01-10-2011 02:35,3142,275,FALSE
"RT @ayecesar_: i will never understand, but i will stand with you #BLM #BLMprotest https://t.co/02CdYgmpSu",0,"['US', 'FederalGovernment', 'BLM']",Twitter for iPhone,05-11-2019 15:42,127,8508,FALSE
"RT @HeartAfire777: Wait, what? Cuomo’s appalled at the “egregious social distancing violation at a concert.” Yet, he’s NOT appalled that he…",0,['BlackLivesMatter'],Twitter Web App,07-10-2011 02:16,4159,1679,FALSE
"RT @JMunyaneza: For @BBCWorld, western lives matter more than the others...even in death. @bbcworldservice 
#Niger #BlackLivesMatter https:…",0,"['DawnButler', 'BlackLivesMatter']",Twitter Web App,23-10-2010 20:47,5001,15756,FALSE
@garliscbread @whitharris @nic97371621 @_Lawbytheway @BreyonaDaniels #BlackLivesMatter isn't a hashtag that threate… https://t.co/KaFkeFGRRm,0,"['ChicagoRiots', 'BLM']",Twitter for Android,12-05-2011 05:34,585,19577,FALSE
"RT @KristenClarkeJD: In the body cam footage of #GeorgeFloyd, the video only confirms that his killing was unjustified. In the video, he pl…",0,['BlackLivesMatter'],Twitter for iPhone,01-07-2017 21:21,1371,10494,FALSE
"RT @BombshellDAILY: GRANTING SOCIAL MEDIA ACCESS NOW MANDATORY
Social media details are now a mandatory requirement for  ESTA &amp; U.S. visa's…",0,['BlackLivesMatter'],Twitter Web App,07-10-2011 02:16,4159,1679,FALSE
"RT @TIMS_nyc: Next up in our #BlackInNeuro series is Dr. Telesford, a postdoctoral associate in neuroscience at @weillcornell. He studies t…",0,['BlackLivesMatter'],Twitter for iPhone,30-12-2012 14:52,8214,11099,FALSE
@ColeyMick @Barstool_Quotes https://t.co/4nQy225dpp for the latest on the #Covid numbers and #BLM...,0,['BlackLivesMatter'],Twitter for iPhone,01-07-2017 21:21,1371,10494,FALSE
remember that  #BlackLivesMatter https://t.co/FW79cbPfUi,0,"['HBDMaheshBabu', 'TwitterBestFandom']",Twitter for Android,01-05-2016 14:12,1293,25810,FALSE
"July 29rd,2020
#Resisters #TheResistance
83days mail absentee ballot
97 days 'till  Vote Night
150 days 'till He's… https://t.co/dRzb7NyIBb",0,['BlackLivesMatter'],Twitter for Android,20-01-2013 10:34,386,2581,FALSE
"So @sree 's #Covid19 show has completed 150 days - of relentlessly covering news, opinions, research on the pandemi… https://t.co/hPisT5eXo8",0,,Twitter for iPhone,18-08-2017 16:31,470,64319,FALSE
RT @janine_ok: @AmericansCount @Amy_Siskind @realDonaldTrump Hoping people will join others to strengthen the voice of the people. Stop thi…,0,['BlackLivesMatter'],Twitter for iPhone,10-06-2020 21:04,248,6307,FALSE
"@realDonaldTrump @Scaramucci @SteveHiltonx Trump’s economic lies are just as dangerous as his COVID19 lies, argues… https://t.co/q6nliPq60k",0,"['etsy', 'blacklivesmatter']",Twitter for iPhone,07-10-2016 21:17,3303,38930,FALSE
Press suppression on full display #portlandprotests #BlackLivesMatter https://t.co/3YA8MVDs3u,0,['BlackLivesMatter'],Twitter Web App,31-07-2020 19:53,46,48,FALSE
"With every major sport supporting #BlackLivesMatter, what do #TrumpSupporters watch??? Lol #maga",0,"['BlackLivesMatter', 'propaganda']",Twitter Web App,15-11-2012 23:36,385,322,FALSE
@Acyn @Scaramucci GREAT JOB .! TRUMP IS A RACIST TRUST FUND BABY #Trump2020Landslide @realDonaldTrump… https://t.co/6Xm1DmNLO8,0,,Twitter for iPhone,30-09-2013 03:57,195,14659,FALSE
Incredible short by a bunch of very talented people 👏🏻 Birmingham talent proving yet again why we should be on the… https://t.co/EI6DQiqtxQ,0,['BlackLivesMatter'],Twitter for iPhone,10-06-2020 21:04,248,6307,FALSE
DING? ding? ding! ding* Ding ding? DING* ding^ DING^ ding... DING! Ding^ #PennState #BlackLivesMatter #JusticeForAll,0,,Twitter for Android,03-07-2019 20:32,143,2887,FALSE
"RT @Dirk_Matter: #BLM #Seattle: Violent #protests? Ridiculous! Who ya gonna believe—us or your lying eyes?

To clarify, we only commit acts…",0,['BLM'],Twitter for Android,02-10-2018 15:14,657,3820,FALSE
#BLM #PortlandMoms Chad @DHS_Wolf you shame your family’s name &amp; our country. https://t.co/ReSBhHPJL5,0,,Twitter for Android,13-01-2016 19:41,396,3670,FALSE
Justice for Terelle!  @MinceyFitzRoss is honored to represent Terelle’s family since he is no longer here to speak… https://t.co/A8pMTTQe8w,0,['BlackLivesMatter'],Twitter for iPad,26-03-2013 21:52,1579,85737,FALSE
